month,field,num_publications,unique_authors,avg_diversity_factor,num_publications_pct_change,unique_authors_pct_change,avg_diversity_factor_pct_change,num_publications_rolling_avg,num_publications_growth_rate,unique_authors_rolling_avg,unique_authors_growth_rate,avg_diversity_factor_rolling_avg,avg_diversity_factor_growth_rate
2022-12,math,2900,5924,0.79,-0.0776,-0.0744,0.0109,2884.75,-0.0249,5849.6667,-0.0301,0.7989,-0.0453
2022-12,math-ph,105,235,2.4857142857142858,-0.1026,0.0086,0.0852,98.9167,0.117,205.5,0.2842,2.5484,0.0248
2022-12,nlin,68,174,1.1470588235294117,-0.0556,-0.1553,-0.0284,62.0,0.1724,169.3333,0.0357,1.2563,-0.076
2022-12,nucl-ex,46,1057,0.8695652173913043,-0.2923,0.139,-0.0084,41.9167,0.6429,1303.5833,0.0373,0.7651,0.1067
2022-12,nucl-th,82,260,0.8902439024390244,-0.18,-0.3401,-0.1272,92.8333,-0.1961,324.8333,-0.2097,0.939,-0.1819
2022-12,physics,1104,7136,0.5335144927536232,-0.0921,0.0045,0.0185,1107.6667,-0.0125,6454.9167,0.2146,0.5384,0.0373
2022-12,q-bio,162,753,0.9135802469135802,-0.1474,-0.0917,-0.1655,162.25,-0.1099,716.75,-0.0715,1.019,0.0327
2022-12,q-fin,68,206,0.9852941176470589,-0.0811,0.051,0.0127,68.25,-0.1282,179.4167,-0.0048,0.9528,0.0979
2022-12,quant-ph,748,2777,0.7887700534759359,0.0403,0.0228,0.0127,651.75,0.0191,2480.9167,0.0471,0.8089,-0.0571
2022-12,stat,324,1019,0.7993827160493827,-0.262,-0.2904,-0.0617,409.5833,-0.1337,1283.5,-0.1216,0.8563,-0.0569
2023-01,astro-ph,1268,9596,0.2657728706624606,0.1633,-0.0556,0.0421,1221.9167,0.1393,10546.3333,-0.0773,0.2642,0.0679
2023-01,cond-mat,1216,5758,0.4185855263157895,-0.0249,0.0236,0.0116,1289.0833,-0.0342,5893.0833,-0.0416,0.4003,0.0979
2023-01,cs,4345,16039,0.34614499424626005,-0.1074,-0.1104,0.1645,5395.5,0.0195,19294.5833,0.0753,0.3335,-0.0686
2023-01,econ,111,243,0.9459459459459459,-0.1527,-0.198,-0.1901,110.5833,0.0673,253.0,0.0565,0.9959,-0.1445
2023-01,eess,561,2276,1.2263814616755793,-0.0981,-0.0763,-0.0283,733.9167,-0.101,2931.0,-0.0957,1.2736,-0.0576
2023-01,gr-qc,293,750,1.0546075085324231,0.0,-0.0506,-0.0344,293.5,0.0812,1024.25,-0.6796,1.0121,-0.0179
2023-01,hep-ex,74,1788,0.6216216216216216,-0.0976,-0.5074,0.5929,83.6667,0.1385,3608.0,-0.4212,0.6025,0.092
2023-01,hep-lat,53,263,0.5849056603773585,-0.6159,-0.409,-0.2313,48.9167,0.0192,200.5,0.2584,1.1375,-0.3529
2023-01,hep-ph,336,1053,0.7946428571428571,-0.3015,-0.3297,-0.079,429.3333,-0.0667,1573.1667,-0.1906,0.8502,-0.0976
2023-01,hep-th,250,581,1.08,-0.4835,-0.4836,-0.0043,323.9167,-0.0421,784.1667,-0.0252,1.0642,-0.004
2023-01,math,2644,5368,0.8271558245083207,-0.0883,-0.0939,0.047,2883.5,-0.0056,5849.6667,0.0,0.801,0.0311
2023-01,math-ph,91,166,2.340659340659341,-0.1333,-0.2936,-0.0584,98.25,-0.0808,200.1667,-0.2783,2.5019,-0.1926
2023-01,nlin,59,149,1.11864406779661,-0.1324,-0.1437,-0.0248,61.6667,-0.0635,169.0833,-0.0197,1.2332,-0.1992
2023-01,nucl-ex,29,967,0.5172413793103449,-0.3696,-0.0851,-0.4052,42.3333,0.2083,1328.6667,0.452,0.7491,-0.2698
2023-01,nucl-th,77,375,0.935064935064935,-0.061,0.4423,0.0503,90.8333,-0.2376,326.5833,0.0593,0.9484,0.1379
2023-01,physics,1103,5301,0.5294650951949229,-0.0009,-0.2571,-0.0076,1107.8333,0.0018,6376.25,-0.1512,0.5396,0.0281
2023-01,q-bio,174,773,0.9195402298850575,0.0741,0.0266,0.0065,162.5,0.0175,710.3333,-0.0906,1.024,0.0697
2023-01,q-fin,65,164,0.7076923076923077,-0.0441,-0.2039,-0.2817,67.75,-0.0845,177.75,-0.1087,0.939,-0.1896
2023-01,quant-ph,590,2151,0.911864406779661,-0.2112,-0.2254,0.1561,655.9167,0.0926,2497.5833,0.1025,0.8225,0.2188
2023-01,stat,369,1135,0.9051490514905149,0.1389,0.1138,0.1323,412.25,0.095,1290.1667,0.0758,0.857,0.0101
2023-02,astro-ph,1121,9541,0.23996431757359502,-0.1159,-0.0057,-0.0971,1229.9167,0.0937,10623.3333,0.1072,0.2618,-0.1056
2023-02,cond-mat,1253,5782,0.4205905826017558,0.0304,0.0042,0.0048,1284.5,-0.042,5899.8333,0.0142,0.4003,-0.0016
2023-02,cs,5520,19926,0.33605072463768115,0.2704,0.2423,-0.0292,5457.3333,0.1553,19574.0,0.2023,0.3279,-0.1659
2023-02,econ,122,269,0.9098360655737705,0.0991,0.107,-0.0382,111.0833,0.0517,253.75,0.0346,0.9848,-0.1278
2023-02,eess,614,2571,1.1726384364820848,0.0945,0.1296,-0.0438,727.6667,-0.1089,2910.5833,-0.087,1.2563,-0.1504
2023-02,gr-qc,283,2435,0.9257950530035336,-0.0341,2.2467,-0.1221,298.0,0.2358,1179.9167,3.2945,1.0132,0.0144
2023-02,hep-ex,67,3396,0.582089552238806,-0.0946,0.8993,-0.0636,84.0833,0.0806,3704.0,0.5134,0.5918,-0.1798
2023-02,hep-lat,34,130,1.088235294117647,-0.3585,-0.5057,0.8605,49.0833,0.0625,196.0833,-0.2896,1.1318,-0.0588
2023-02,hep-ph,336,952,0.8958333333333334,0.0,-0.0959,0.1273,428.3333,-0.0345,1563.0833,-0.1128,0.8554,0.075
2023-02,hep-th,238,583,0.9915966386554622,-0.048,0.0034,-0.0819,320.1667,-0.159,775.0,-0.1587,1.0629,-0.0154
2023-02,math,2706,5668,0.8314855875831486,0.0234,0.0559,0.0052,2889.25,0.0262,5884.5833,0.0798,0.8051,0.0618
2023-02,math-ph,75,145,2.7333333333333334,-0.1758,-0.1265,0.1678,96.8333,-0.1848,196.0833,-0.2526,2.5205,0.0886
2023-02,nlin,48,143,0.9791666666666666,-0.1864,-0.0403,-0.1247,61.75,0.0213,171.9167,0.3119,1.2102,-0.22
2023-02,nucl-ex,32,771,0.9375,0.1034,-0.2027,0.8125,42.0833,-0.0857,1268.6667,-0.4829,0.7749,0.4915
2023-02,nucl-th,82,272,0.975609756097561,0.0649,-0.2747,0.0434,90.6667,-0.0238,318.0,-0.2747,0.9474,-0.0126
2023-02,physics,1003,5066,0.4985044865403789,-0.0907,-0.0443,-0.0585,1105.9167,-0.0224,6263.75,-0.2104,0.5353,-0.0931
2023-02,q-bio,161,764,0.8260869565217391,-0.0747,-0.0116,-0.1016,162.5833,0.0063,716.4167,0.1056,1.0079,-0.1891
2023-02,q-fin,74,177,0.8108108108108109,0.1385,0.0793,0.1457,66.8333,-0.1294,176.1667,-0.0969,0.9458,0.1116
2023-02,quant-ph,636,2488,0.8176100628930818,0.078,0.1567,-0.1034,663.1667,0.1585,2523.8333,0.145,0.8179,-0.0629
2023-02,stat,449,1467,0.8775055679287305,0.2168,0.2925,-0.0305,412.75,0.0135,1288.3333,-0.0148,0.854,-0.0402
2023-03,astro-ph,1291,10765,0.25639039504260264,0.1517,0.1283,0.0685,1228.9167,-0.0092,10532.5833,-0.0919,0.2597,-0.0897
2023-03,cond-mat,1496,7230,0.40842245989304815,0.1939,0.2504,-0.0289,1288.4167,0.0324,5938.25,0.0681,0.4011,0.0239
2023-03,cs,6991,25270,0.29194678872836505,0.2665,0.2682,-0.1312,5536.4167,0.1571,19902.25,0.1847,0.3255,-0.0917
2023-03,econ,129,319,0.8217054263565892,0.0574,0.1859,-0.0969,114.5,0.4659,263.0,0.5337,0.969,-0.1875
2023-03,eess,897,3487,1.2519509476031214,0.4609,0.3563,0.0676,722.3333,-0.0666,2891.3333,-0.0621,1.2455,-0.0933
2023-03,gr-qc,316,1035,0.930379746835443,0.1166,-0.5749,0.005,297.9167,-0.0032,1044.3333,-0.6112,1.0029,-0.117
2023-03,hep-ex,71,6026,0.7464788732394366,0.0597,0.7744,0.2824,78.6667,-0.4779,3702.4167,-0.0031,0.5793,-0.1679
2023-03,hep-lat,34,107,1.2058823529411764,0.0,-0.1769,0.1081,48.4167,-0.1905,190.25,-0.3955,1.145,0.1511
2023-03,hep-ph,386,1632,0.8756476683937824,0.1488,0.7143,-0.0225,418.6667,-0.2311,1421.1667,-0.5106,0.8484,-0.088
2023-03,hep-th,312,741,1.060897435897436,0.3109,0.271,0.0699,317.8333,-0.0824,769.3333,-0.0841,1.0685,0.0672
2023-03,math,3379,6954,0.808227286179343,0.2487,0.2269,-0.028,2913.9167,0.096,5952.75,0.1333,0.8041,-0.0143
2023-03,math-ph,93,184,2.6236559139784945,0.24,0.269,-0.0401,95.4167,-0.1545,194.4167,-0.098,2.5459,0.1318
2023-03,nlin,65,183,1.0615384615384615,0.3542,0.2797,0.0841,60.5833,-0.1772,171.25,-0.0419,1.1879,-0.2013
2023-03,nucl-ex,43,1170,0.7906976744186046,0.3438,0.5175,-0.1566,42.5,0.1316,1194.75,-0.4312,0.7903,0.3064
2023-03,nucl-th,99,345,0.8080808080808081,0.2073,0.2684,-0.1717,90.0,-0.0748,318.0833,0.0029,0.9267,-0.2348
2023-03,physics,1220,6655,0.5524590163934426,0.2164,0.3137,0.1082,1100.5833,-0.0498,5999.4167,-0.3228,0.5351,-0.0037
2023-03,q-bio,199,823,1.0050251256281406,0.236,0.0772,0.2166,167.8333,0.4632,729.25,0.2302,0.9875,-0.196
2023-03,q-fin,78,189,0.8589743589743589,0.0541,0.0678,0.0594,68.9167,0.4717,180.0833,0.331,0.9277,-0.2013
2023-03,quant-ph,788,3188,0.7779187817258884,0.239,0.2814,-0.0485,671.5,0.1453,2572.25,0.2229,0.8186,0.0098
2023-03,stat,438,1384,0.8059360730593608,-0.0245,-0.0566,-0.0816,411.5,-0.0331,1290.6667,0.0206,0.856,0.0313
2023-04,astro-ph,1077,9503,0.2757660167130919,-0.1658,-0.1172,0.0756,1227.3333,-0.0173,10520.6667,-0.0148,0.2612,0.068
2023-04,cond-mat,1256,6022,0.3980891719745223,-0.1604,-0.1671,-0.0253,1290.75,0.0228,5976.0,0.0813,0.4012,0.0059
2023-04,cs,5773,21254,0.2813095444309718,-0.1742,-0.1589,-0.0364,5586.6667,0.1166,20109.75,0.1327,0.3242,-0.0513
2023-04,econ,129,277,0.8372093023255814,0.0,-0.1317,0.0189,117.0833,0.3163,268.0,0.2765,0.9588,-0.1272
2023-04,eess,778,3056,1.3187660668380463,-0.1327,-0.1236,0.0534,726.25,0.0643,2897.0,0.0228,1.2459,0.0031
2023-04,gr-qc,317,2467,0.9053627760252366,0.0032,1.3836,-0.0269,302.0,0.1828,1197.6667,2.9346,0.9956,-0.0878
2023-04,hep-ex,53,3091,0.5471698113207547,-0.2535,-0.4871,-0.267,78.4167,-0.0536,3648.3333,-0.1735,0.5698,-0.1719
2023-04,hep-lat,38,136,1.105263157894737,0.1176,0.271,-0.0834,49.5833,0.5833,195.25,0.7895,1.1468,0.0202
2023-04,hep-ph,341,1042,0.9413489736070382,-0.1166,-0.3615,0.075,407.8333,-0.276,1355.1667,-0.4318,0.8647,0.2632
2023-04,hep-th,306,755,1.1928104575163399,-0.0192,0.0189,0.1243,320.5,0.1168,776.3333,0.1252,1.0733,0.0509
2023-04,math,2794,5836,0.8192555476020043,-0.1731,-0.1608,0.0136,2920.0833,0.0272,5970.75,0.0384,0.8055,0.0217
2023-04,math-ph,96,194,2.4479166666666665,0.0323,0.0543,-0.067,96.0833,0.0909,195.0833,0.043,2.5463,0.0019
2023-04,nlin,50,131,1.44,-0.2308,-0.2842,0.3565,59.8333,-0.1525,166.4167,-0.3069,1.1892,0.0114
2023-04,nucl-ex,28,1019,0.75,-0.3488,-0.1291,-0.0515,40.5833,-0.451,1123.1667,-0.4574,0.7793,-0.15
2023-04,nucl-th,92,315,1.2173913043478262,-0.0707,-0.087,0.5065,91.75,0.2958,326.25,0.4516,0.9577,0.4406
2023-04,physics,1037,5535,0.5303760848601736,-0.15,-0.1683,-0.04,1103.9167,0.0401,6042.25,0.1024,0.5378,0.064
2023-04,q-bio,173,693,0.838150289017341,-0.1307,-0.158,-0.166,170.3333,0.2098,736.5,0.1436,0.9763,-0.1377
2023-04,q-fin,59,157,1.0508474576271187,-0.2436,-0.1693,0.2234,68.5833,-0.0635,177.5833,-0.1604,0.9306,0.0344
2023-04,quant-ph,632,2406,0.7911392405063291,-0.198,-0.2453,0.017,673.5,0.0395,2581.1667,0.0465,0.8149,-0.0531
2023-04,stat,339,1010,0.8200589970501475,-0.226,-0.2702,0.0175,414.0833,0.1006,1295.25,0.0576,0.8562,0.0023
2023-05,astro-ph,1244,11179,0.2853697749196141,0.1551,0.1764,0.0348,1234.1667,0.0706,10694.0,0.2286,0.2587,-0.0965
2023-05,cond-mat,1414,6547,0.46605374823196605,0.1258,0.0872,0.1707,1301.8333,0.1038,6029.75,0.1093,0.405,0.1076
2023-05,cs,8649,29643,0.29425367094461785,0.4982,0.3947,0.046,5816.1667,0.4672,20861.75,0.4377,0.3206,-0.1275
2023-05,econ,125,305,0.968,-0.031,0.1011,0.1562,116.75,-0.031,268.8333,0.0339,0.9652,0.0858
2023-05,eess,837,3581,1.2592592592592593,0.0758,0.1718,-0.0451,741.5833,0.2818,2968.8333,0.317,1.2457,-0.0021
2023-05,gr-qc,349,899,1.002865329512894,0.1009,-0.6356,0.1077,303.0833,0.0387,1151.0833,-0.3834,0.9986,0.0368
2023-05,hep-ex,88,3470,0.36363636363636365,0.6604,0.1226,-0.3354,80.3333,0.3538,3678.0,0.1143,0.563,-0.185
2023-05,hep-lat,29,167,1.4482758620689655,-0.2368,0.2279,0.3103,49.0833,-0.1714,196.3333,0.0844,1.1437,-0.0252
2023-05,hep-ph,435,1517,0.9356321839080459,0.2757,0.4559,-0.0061,405.9167,-0.0502,1374.6667,0.1824,0.8704,0.0794
2023-05,hep-th,318,747,1.0943396226415094,0.0392,-0.0106,-0.0826,321.3333,0.0325,775.5,-0.0132,1.0784,0.0599
2023-05,math,3189,6542,0.8222013170272813,0.1414,0.121,0.0036,2955.5,0.1538,6056.0,0.1854,0.8083,0.042
2023-05,math-ph,107,219,2.710280373831776,0.1146,0.1289,0.1072,96.75,0.0808,196.8333,0.1061,2.56,0.0648
2023-05,nlin,65,168,1.123076923076923,0.3,0.2824,-0.2201,60.5833,0.1607,166.0,-0.0289,1.1771,-0.1142
2023-05,nucl-ex,28,893,0.5714285714285714,0.0,-0.1237,-0.2381,40.1667,-0.1515,1078.25,-0.3764,0.7613,-0.2747
2023-05,nucl-th,92,280,1.0108695652173914,0.0,-0.1111,-0.1696,92.6667,0.1358,324.75,-0.0604,0.9771,0.2997
2023-05,physics,1234,6053,0.5445705024311183,0.19,0.0936,0.0268,1114.0,0.1087,6002.4167,-0.0732,0.5373,-0.0112
2023-05,q-bio,201,821,1.0298507462686568,0.1618,0.1847,0.2287,172.75,0.1686,749.3333,0.2309,0.9914,0.2132
2023-05,q-fin,70,200,1.0,0.1864,0.2739,-0.0484,68.6667,0.0145,179.6667,0.1429,0.9427,0.1695
2023-05,quant-ph,786,3141,0.7239185750636132,0.2437,0.3055,-0.085,681.3333,0.1358,2641.9167,0.3022,0.8139,-0.0158
2023-05,stat,532,1671,0.9116541353383458,0.5693,0.6545,0.1117,420.1667,0.159,1312.5,0.1414,0.851,-0.0639
2023-06,astro-ph,1319,10347,0.30022744503411675,0.0603,-0.0744,0.0521,1241.25,0.0689,10699.5,0.0064,0.265,0.3375
2023-06,cond-mat,1400,6640,0.4492857142857143,-0.0099,0.0142,-0.036,1309.9167,0.0744,6100.6667,0.147,0.409,0.1193
2023-06,cs,6924,24990,0.3043038705950318,-0.1994,-0.157,0.0342,5940.0833,0.2735,21289.0,0.2581,0.3146,-0.1906
2023-06,econ,106,226,0.9716981132075472,-0.152,-0.259,0.0038,114.8333,-0.1783,260.5833,-0.3046,0.9538,-0.1234
2023-06,eess,776,3164,1.1610824742268042,-0.0729,-0.1164,-0.078,742.8333,0.0197,2983.0833,0.0571,1.234,-0.1075
2023-06,gr-qc,320,962,0.903125,-0.0831,0.0701,-0.0995,303.5,0.0159,1165.3333,0.2162,0.9842,-0.1608
2023-06,hep-ex,75,3511,0.5866666666666667,-0.1477,0.0118,0.6133,80.5833,0.0417,3705.1667,0.1024,0.569,0.1416
2023-06,hep-lat,28,156,1.1428571428571428,-0.0345,-0.0659,-0.2109,48.5833,-0.1765,199.4167,0.3109,1.1385,-0.0523
2023-06,hep-ph,426,1290,0.9553990610328639,-0.0207,-0.1496,0.0211,411.5,0.1866,1386.1667,0.1198,0.8793,0.1246
2023-06,hep-th,327,788,1.0428134556574924,0.0283,0.0549,-0.0471,324.3333,0.1237,782.0,0.1099,1.0714,-0.0748
2023-06,math,3012,6126,0.8160690571049137,-0.0555,-0.0636,-0.0075,2967.9167,0.052,6080.25,0.0499,0.81,0.0256
2023-06,math-ph,112,256,2.3482142857142856,0.0467,0.1689,-0.1336,97.8333,0.1313,201.0833,0.2488,2.5217,-0.1638
2023-06,nlin,58,168,0.8793103448275862,-0.1077,0.0,-0.2171,59.9167,-0.1212,163.5,-0.1515,1.157,-0.2158
2023-06,nucl-ex,38,954,0.7368421052631579,0.3571,0.0683,0.2895,40.5833,0.1515,1124.4167,1.385,0.7469,-0.1895
2023-06,nucl-th,90,293,1.0777777777777777,-0.0217,0.0464,0.0662,91.6667,-0.1176,325.3333,0.0245,0.9804,0.0371
2023-06,physics,1218,6291,0.5287356321839081,-0.013,0.0393,-0.0291,1127.25,0.1501,6100.8333,0.2311,0.5367,-0.0142
2023-06,q-bio,188,1078,1.0851063829787233,-0.0647,0.313,0.0537,176.25,0.2877,775.9167,0.4203,0.9945,0.0355
2023-06,q-fin,82,214,0.9634146341463414,0.1714,0.07,-0.0366,70.0,0.2424,184.5833,0.3806,0.9397,-0.0366
2023-06,quant-ph,684,2710,0.8859649122807017,-0.1298,-0.1372,0.2238,686.5833,0.1014,2670.75,0.1464,0.8159,0.0284
2023-06,stat,532,1693,0.8703007518796992,0.0,0.0132,-0.0454,423.5,0.0813,1322.9167,0.0797,0.8441,-0.087
2023-07,astro-ph,1323,10511,0.30083144368858655,0.003,0.0159,0.002,1247.3333,0.0584,10675.9167,-0.0262,0.2674,0.1093
2023-07,cond-mat,1373,6424,0.4071376547705754,-0.0193,-0.0325,-0.0938,1316.3333,0.0594,6119.3333,0.0361,0.409,-0.0007
2023-07,cs,6262,22862,0.32896838070903867,-0.0956,-0.0852,0.0811,6024.25,0.1923,21628.0833,0.2165,0.3152,0.0199
2023-07,econ,111,227,0.990990990990991,0.0472,0.0044,0.0199,116.8333,0.2759,262.5833,0.1182,0.954,0.0025
2023-07,eess,762,3200,1.1614173228346456,-0.018,0.0114,0.0003,746.0833,0.0539,3017.5,0.1482,1.2276,-0.0618
2023-07,gr-qc,365,1086,1.0520547945205478,0.1406,0.1289,0.1649,308.5,0.1967,1189.4167,0.3626,0.9836,-0.0066
2023-07,hep-ex,93,3559,0.5376344086021505,0.24,0.0137,-0.0836,81.4167,0.1205,3666.25,-0.116,0.5757,0.1743
2023-07,hep-lat,34,123,1.7058823529411764,0.2143,-0.2115,0.4926,49.1667,0.2593,192.0833,-0.4171,1.1757,0.3547
2023-07,hep-ph,492,1476,0.9796747967479674,0.1549,0.1442,0.0254,414.8333,0.0885,1376.5,-0.0729,0.8958,0.2544
2023-07,hep-th,321,820,1.0498442367601246,-0.0183,0.0406,0.0067,322.4167,-0.0669,782.6667,0.0099,1.0773,0.0717
2023-07,math,3004,6273,0.8055925432756325,-0.0027,0.024,-0.0128,2971.75,0.0156,6101.5,0.0424,0.8104,0.0059
2023-07,math-ph,102,234,2.6176470588235294,-0.0893,-0.0859,0.1147,98.75,0.1209,204.6667,0.2251,2.5283,0.0312
2023-07,nlin,73,208,1.273972602739726,0.2586,0.2381,0.4488,61.3333,0.3036,167.25,0.2761,1.1515,-0.0488
2023-07,nucl-ex,42,1050,0.7380952380952381,0.1053,0.1006,0.0017,40.25,-0.087,1051.5,-0.4545,0.7613,0.3059
2023-07,nucl-th,102,328,0.9705882352941176,0.1333,0.1195,-0.0995,92.25,0.0737,328.0833,0.1119,0.9911,0.1526
2023-07,physics,1203,6088,0.5286783042394015,-0.0123,-0.0323,-0.0001,1147.0,0.2453,6141.8333,0.0879,0.5373,0.0153
2023-07,q-bio,184,754,0.9836956521739131,-0.0213,-0.3006,-0.0935,178.25,0.15,778.1667,0.0371,0.9864,-0.0902
2023-07,q-fin,94,250,0.8829787234042553,0.1463,0.1682,-0.0835,71.6667,0.2703,189.8333,0.3369,0.9355,-0.053
2023-07,quant-ph,764,3082,0.8036649214659686,0.117,0.1373,-0.0929,696.25,0.179,2710.9167,0.1854,0.818,0.0312
2023-07,stat,384,1217,0.9140625,-0.2782,-0.2812,0.0503,425.5,0.0667,1331.0833,0.0876,0.8466,0.0348
2023-08,astro-ph,1219,11732,0.27071369975389664,-0.0786,0.1162,-0.1001,1245.0,-0.0225,10740.25,0.0704,0.2714,0.21
2023-08,cond-mat,1319,6061,0.3904473085670963,-0.0393,-0.0565,-0.041,1323.8333,0.0732,6166.1667,0.1022,0.4116,0.0857
2023-08,cs,6609,24522,0.2638825843546679,0.0554,0.0726,-0.1978,6174.0,0.3734,22236.9167,0.4244,0.3095,-0.2049
2023-08,econ,124,294,0.8951612903225806,0.1171,0.2952,-0.0967,118.4167,0.181,266.9167,0.2149,0.954,-0.0001
2023-08,eess,778,3341,1.2840616966580978,0.021,0.0441,0.1056,757.3333,0.21,3084.8333,0.319,1.2332,0.0545
2023-08,gr-qc,305,745,0.8229508196721311,-0.1644,-0.314,-0.2178,312.0,0.1597,1194.75,0.094,0.9749,-0.113
2023-08,hep-ex,82,3522,0.524390243902439,-0.1183,-0.0104,-0.0246,81.5,0.0123,3693.5,0.1023,0.5741,-0.0346
2023-08,hep-lat,24,113,1.3333333333333333,-0.2941,-0.0813,-0.2184,48.5833,-0.2258,190.25,-0.163,1.1605,-0.1206
2023-08,hep-ph,398,1230,0.9221105527638191,-0.1911,-0.1667,-0.0588,412.8333,-0.0569,1376.5,0.0,0.9022,0.09
2023-08,hep-th,269,640,1.178438661710037,-0.162,-0.2195,0.1225,319.8333,-0.1033,774.9167,-0.1269,1.0824,0.0553
2023-08,math,3004,6136,0.8272303595206392,0.0,-0.0218,0.0269,2988.75,0.0729,6145.25,0.0936,0.8114,0.015
2023-08,math-ph,102,208,2.7254901960784315,0.0,-0.1111,0.0412,99.0,0.0303,206.0,0.0833,2.5315,0.0144
2023-08,nlin,66,181,1.1515151515151516,-0.0959,-0.1298,-0.0961,61.8333,0.1,168.25,0.071,1.1433,-0.0788
2023-08,nucl-ex,49,1102,0.7755102040816326,0.1667,0.0495,0.0507,41.25,0.3243,1064.1667,0.16,0.7629,0.0248
2023-08,nucl-th,105,334,0.8761904761904762,0.0294,0.0183,-0.0973,92.5833,0.0396,321.5,-0.1913,0.9692,-0.2305
2023-08,physics,1136,5472,0.5096830985915493,-0.0557,-0.1012,-0.0359,1146.9167,-0.0009,6116.6667,-0.0523,0.5315,-0.1206
2023-08,q-bio,189,880,1.0211640211640212,0.0272,0.1671,0.0381,180.8333,0.1962,800.0,0.4239,0.9834,-0.0339
2023-08,q-fin,72,213,1.0138888888888888,-0.234,-0.148,0.1483,72.75,0.2203,194.0833,0.3148,0.931,-0.0505
2023-08,quant-ph,700,2664,0.8,-0.0838,-0.1356,-0.0046,703.25,0.1364,2737.1667,0.1341,0.8147,-0.0468
2023-08,stat,346,1047,0.8265895953757225,-0.099,-0.1397,-0.0957,421.8333,-0.1128,1317.0833,-0.1383,0.8508,0.0639
2023-09,astro-ph,1430,11763,0.272027972027972,0.1731,0.0026,0.0049,1254.5833,0.0875,10686.4167,-0.0521,0.2736,0.1109
2023-09,cond-mat,1288,5869,0.4192546583850932,-0.0235,-0.0317,0.0738,1323.3333,-0.0046,6165.75,-0.0009,0.415,0.1094
2023-09,cs,6968,25857,0.3036739380022962,0.0543,0.0544,0.1508,6311.5,0.3103,22817.8333,0.3691,0.3074,-0.0756
2023-09,econ,103,252,0.7864077669902912,-0.1694,-0.1429,-0.1215,117.1667,-0.1271,265.3333,-0.0701,0.9298,-0.2693
2023-09,eess,994,3896,1.3028169014084507,0.2776,0.1661,0.0146,778.9167,0.3524,3166.0,0.3333,1.2407,0.0747
2023-09,gr-qc,317,922,1.0,0.0393,0.2376,0.2151,315.0,0.1281,1203.6667,0.1313,0.9692,-0.0633
2023-09,hep-ex,74,3791,0.5405405405405406,-0.0976,0.0764,0.0308,79.9167,-0.2043,3776.0,0.3534,0.5573,-0.2714
2023-09,hep-lat,42,131,1.0238095238095237,0.75,0.1593,-0.2321,49.6667,0.4483,188.4167,-0.1438,1.1165,-0.3402
2023-09,hep-ph,427,1342,0.9297423887587822,0.0729,0.0911,0.0083,415.1667,0.0702,1321.5,-0.3297,0.9045,0.0305
2023-09,hep-th,313,743,1.1757188498402555,0.1636,0.1609,-0.0023,318.6667,-0.0428,773.4167,-0.0237,1.0922,0.1112
2023-09,math,3056,6181,0.7915575916230366,0.0173,0.0073,-0.0431,2994.3333,0.0224,6144.6667,-0.0011,0.8095,-0.0276
2023-09,math-ph,88,173,2.340909090909091,-0.1373,-0.1683,-0.1411,99.5,0.0732,204.9167,-0.0699,2.5223,-0.045
2023-09,nlin,50,136,1.52,-0.2424,-0.2486,0.32,61.3333,-0.1071,167.5,-0.0621,1.1777,0.3729
2023-09,nucl-ex,23,836,0.6086956521739131,-0.5306,-0.2414,-0.2151,38.5833,-0.5818,997.9167,-0.4874,0.7394,-0.3168
2023-09,nucl-th,103,346,0.9902912621359223,-0.019,0.0359,0.1302,93.4167,0.1075,323.5833,0.0779,0.9621,-0.079
2023-09,physics,1174,5895,0.5664395229982965,0.0335,0.0773,0.1114,1151.0833,0.0445,6054.9167,-0.1117,0.5335,0.0437
2023-09,q-bio,197,1000,0.8984771573604061,0.0423,0.1364,-0.1201,184.5833,0.2961,836.0833,0.7637,0.9629,-0.2151
2023-09,q-fin,88,217,1.1022727272727273,0.2222,0.0188,0.0872,74.4167,0.2941,197.5833,0.24,0.9506,0.2704
2023-09,quant-ph,743,2740,0.8115746971736204,0.0614,0.0285,0.0145,707.9167,0.0815,2751.3333,0.0661,0.8127,-0.0287
2023-09,stat,417,1265,0.8561151079136691,0.2052,0.2082,0.0357,424.25,0.0747,1327.75,0.1126,0.8592,0.1337
2023-10,astro-ph,1510,13599,0.24635761589403973,0.0559,0.1561,-0.0944,1268.3333,0.1227,10792.8333,0.1036,0.2715,-0.0922
2023-10,cond-mat,1488,6898,0.3797043010752688,0.1553,0.1753,-0.0943,1338.6667,0.1411,6239.25,0.1466,0.4139,-0.0348
2023-10,cs,8493,30233,0.2557400211939244,0.2189,0.1692,-0.1578,6447.4167,0.2377,23388.0833,0.2926,0.3029,-0.1757
2023-10,econ,134,310,1.037313432835821,0.301,0.2302,0.3191,119.5833,0.2762,273.0,0.422,0.9337,0.0473
2023-10,eess,853,3562,1.1113716295427902,-0.1419,-0.0857,-0.1469,780.9167,0.029,3193.0,0.1001,1.2301,-0.1029
2023-10,gr-qc,316,973,0.990506329113924,-0.0032,0.0553,-0.0095,315.75,0.0293,1158.0,-0.3603,0.9728,0.045
2023-10,hep-ex,88,3380,0.5909090909090909,0.1892,-0.1084,0.0932,80.3333,0.0602,3705.1667,-0.2009,0.5503,-0.1242
